Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Timestamp	Raw	Normalized
100	1	ETECS03 Kasumi1_1	E	4	SW198601-4	0.113	SW197795-10	0.041	Compound			26.04.2021 10:48:21	1015680	-63.9049
101	1	ETECS03 Kasumi1_1	E	5	SW198601-4	0.0563	SW197795-10	0.041	Compound			26.04.2021 10:48:21	918440	-67.3606
102	1	ETECS03 Kasumi1_1	E	6	SW198601-4	0.0281	SW197795-10	0.041	Compound			26.04.2021 10:48:21	968560	-65.57944
103	1	ETECS03 Kasumi1_1	E	7	SW198601-4	0.0141	SW197795-10	0.041	Compound			26.04.2021 10:48:21	1413520	-49.76651
104	1	ETECS03 Kasumi1_1	E	8	SW198601-4	0.00703	SW197795-10	0.041	Compound			26.04.2021 10:48:21	1480680	-47.37979
105	1	ETECS03 Kasumi1_1	E	9	SW198601-4	0.00352	SW197795-10	0.041	Compound			26.04.2021 10:48:21	1015160	-63.92338
106	1	ETECS03 Kasumi1_1	E	10	SW198601-4	0.00176	SW197795-10	0.041	Compound			26.04.2021 10:48:21	1372960	-51.20793
107	1	ETECS03 Kasumi1_1	E	11	SW198601-4	0.000879	SW197795-10	0.041	Compound			26.04.2021 10:48:21	2335320	-17.00771
108	1	ETECS03 Kasumi1_1	E	12	SW198601-4	0	SW197795-10	0.041	Compound			26.04.2021 10:48:21	2272560	-19.23807
109	1	ETECS03 Kasumi1_1	E	13	SW198601-4	0.75	SW219672-2	1.5	Compound			26.04.2021 10:48:21	687800	-75.55705
110	1	ETECS03 Kasumi1_1	E	14	SW198601-4	0.225	SW219672-2	1.5	Compound			26.04.2021 10:48:21	677480	-75.92381
111	1	ETECS03 Kasumi1_1	E	15	SW198601-4	0.113	SW219672-2	1.5	Compound			26.04.2021 10:48:21	716320	-74.54352
112	1	ETECS03 Kasumi1_1	E	16	SW198601-4	0.0563	SW219672-2	1.5	Compound			26.04.2021 10:48:21	716920	-74.52219
113	1	ETECS03 Kasumi1_1	E	17	SW198601-4	0.0281	SW219672-2	1.5	Compound			26.04.2021 10:48:21	767920	-72.70976
114	1	ETECS03 Kasumi1_1	E	18	SW198601-4	0.0141	SW219672-2	1.5	Compound			26.04.2021 10:48:21	869120	-69.11333
115	1	ETECS03 Kasumi1_1	E	19	SW198601-4	0.00703	SW219672-2	1.5	Compound			26.04.2021 10:48:21	954760	-66.06987
116	1	ETECS03 Kasumi1_1	E	20	SW198601-4	0.00352	SW219672-2	1.5	Compound			26.04.2021 10:48:21	937880	-66.66975
117	1	ETECS03 Kasumi1_1	E	21	SW198601-4	0.00176	SW219672-2	1.5	Compound			26.04.2021 10:48:21	997640	-64.54601
118	1	ETECS03 Kasumi1_1	E	22	SW198601-4	0.000879	SW219672-2	1.5	Compound			26.04.2021 10:48:21	956600	-66.00448
119	1	ETECS03 Kasumi1_1	E	23	SW198601-4	0	SW219672-2	1.5	Compound			26.04.2021 10:48:21	932640	-66.85596
120	1	ETECS03 Kasumi1_1	E	24		-		-	Compound			26.04.2021 10:48:21	2312880	-17.80518
121	1	ETECS03 Kasumi1_1	F	1		-		-	Compound			26.04.2021 10:48:21	2478240	-11.92864
122	1	ETECS03 Kasumi1_1	F	2	SW198601-4	0.75	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	733720	-73.92516
123	1	ETECS03 Kasumi1_1	F	3	SW198601-4	0.225	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	759400	-73.01254
124	1	ETECS03 Kasumi1_1	F	4	SW198601-4	0.113	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	775960	-72.42403
125	1	ETECS03 Kasumi1_1	F	5	SW198601-4	0.0563	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	825360	-70.66846
126	1	ETECS03 Kasumi1_1	F	6	SW198601-4	0.0281	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	936840	-66.7067
127	1	ETECS03 Kasumi1_1	F	7	SW198601-4	0.0141	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	1392080	-50.52845
128	1	ETECS03 Kasumi1_1	F	8	SW198601-4	0.00703	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	1388080	-50.6706
129	1	ETECS03 Kasumi1_1	F	9	SW198601-4	0.00352	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	1041480	-62.98802
130	1	ETECS03 Kasumi1_1	F	10	SW198601-4	0.00176	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	1469120	-47.79061
131	1	ETECS03 Kasumi1_1	F	11	SW198601-4	0.000879	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	2372560	-15.68428
132	1	ETECS03 Kasumi1_1	F	12	SW198601-4	0	SW197795-10	0.0146	Compound			26.04.2021 10:48:21	2365520	-15.93447
133	1	ETECS03 Kasumi1_1	F	13	SW198601-4	0.75	SW219672-2	0.75	Compound			26.04.2021 10:48:21	581800	-79.32407
134	1	ETECS03 Kasumi1_1	F	14	SW198601-4	0.225	SW219672-2	0.75	Compound			26.04.2021 10:48:21	557240	-80.19688
135	1	ETECS03 Kasumi1_1	F	15	SW198601-4	0.113	SW219672-2	0.75	Compound			26.04.2021 10:48:21	526600	-81.28576
136	1	ETECS03 Kasumi1_1	F	16	SW198601-4	0.0563	SW219672-2	0.75	Compound			26.04.2021 10:48:21	637520	-77.3439
137	1	ETECS03 Kasumi1_1	F	17	SW198601-4	0.0281	SW219672-2	0.75	Compound			26.04.2021 10:48:21	743680	-73.5712
138	1	ETECS03 Kasumi1_1	F	18	SW198601-4	0.0141	SW219672-2	0.75	Compound			26.04.2021 10:48:21	1085440	-61.42578
139	1	ETECS03 Kasumi1_1	F	19	SW198601-4	0.00703	SW219672-2	0.75	Compound			26.04.2021 10:48:21	1082720	-61.52244
140	1	ETECS03 Kasumi1_1	F	20	SW198601-4	0.00352	SW219672-2	0.75	Compound			26.04.2021 10:48:21	982280	-65.09187
