Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Raw	Normalized
4090	11	ETECS02 IDH2_11	K	10	SW198601-4	0.25	SW199613-2	7.8125	Compound			786880	-45.68333
4091	11	ETECS02 IDH2_11	K	11	SW198601-4	0.0625	SW199613-2	7.8125	Compound			786600	-45.70334
4092	11	ETECS02 IDH2_11	K	12	SW198601-4	0.015625	SW199613-2	7.8125	Compound			819480	-43.35386
4093	11	ETECS02 IDH2_11	K	13	SW198601-4	0.00390625	SW199613-2	7.8125	Compound			806440	-44.28565
4094	11	ETECS02 IDH2_11	K	14	SW198601-4	0.000976563	SW199613-2	7.8125	Compound			818640	-43.41389
4095	11	ETECS02 IDH2_11	K	15	SW198601-4	0.000244141	SW199613-2	7.8125	Compound			838240	-42.01335
4096	11	ETECS02 IDH2_11	K	16	SW198601-4	0	SW199613-2	7.8125	Compound			702520	-51.71137
4097	11	ETECS02 IDH2_11	K	17		-		-	Blank Control			1887840	32.98701
4098	11	ETECS02 IDH2_11	K	18		-		-	Blank Control			1917600	35.11354
4099	11	ETECS02 IDH2_11	K	19		-		-	Blank Control			1990840	40.34699
4100	11	ETECS02 IDH2_11	K	20		-		-	Inhibitor Control			30760	-99.71275
4101	11	ETECS02 IDH2_11	K	21		-		-	Inhibitor Control			24880	-100.1329
4102	11	ETECS02 IDH2_11	K	22		-		-	Neutral Control			1398800	-1.957898
4103	11	ETECS02 IDH2_11	K	23		-		-	Neutral Control			1459280	2.363769
4104	11	ETECS02 IDH2_11	K	24		-		-	Neutral Control			1376640	-3.541366
4105	11	ETECS02 IDH2_11	L	1	SW198601-4	1	SW219672-2	7.407407	Compound			1114280	-22.2886
4106	11	ETECS02 IDH2_11	L	2	SW198601-4	0.25	SW219672-2	7.407407	Compound			1041560	-27.48489
4107	11	ETECS02 IDH2_11	L	3	SW198601-4	0.0625	SW219672-2	7.407407	Compound			1110480	-22.56013
4108	11	ETECS02 IDH2_11	L	4	SW198601-4	0.015625	SW219672-2	7.407407	Compound			1054080	-26.59026
4109	11	ETECS02 IDH2_11	L	5	SW198601-4	0.00390625	SW219672-2	7.407407	Compound			1097960	-23.45476
4110	11	ETECS02 IDH2_11	L	6	SW198601-4	0.000976563	SW219672-2	7.407407	Compound			1124560	-21.55403
4111	11	ETECS02 IDH2_11	L	7	SW198601-4	0.000244141	SW219672-2	7.407407	Compound			1250840	-12.53055
4112	11	ETECS02 IDH2_11	L	8	SW198601-4	0	SW219672-2	7.407407	Compound			1043240	-27.36484
4113	11	ETECS02 IDH2_11	L	9	SW198601-4	1	SW199613-2	4.882812	Compound			1027160	-28.51385
4114	11	ETECS02 IDH2_11	L	10	SW198601-4	0.25	SW199613-2	4.882812	Compound			1015880	-29.31988
4115	11	ETECS02 IDH2_11	L	11	SW198601-4	0.0625	SW199613-2	4.882812	Compound			1078040	-24.87817
4116	11	ETECS02 IDH2_11	L	12	SW198601-4	0.015625	SW199613-2	4.882812	Compound			1034560	-27.98508
4117	11	ETECS02 IDH2_11	L	13	SW198601-4	0.00390625	SW199613-2	4.882812	Compound			1038880	-27.67639
4118	11	ETECS02 IDH2_11	L	14	SW198601-4	0.000976563	SW199613-2	4.882812	Compound			1109880	-22.603
4119	11	ETECS02 IDH2_11	L	15	SW198601-4	0.000244141	SW199613-2	4.882812	Compound			1078040	-24.87817
4120	11	ETECS02 IDH2_11	L	16	SW198601-4	0	SW199613-2	4.882812	Compound			837040	-42.09909
4121	11	ETECS02 IDH2_11	L	17		-		-	Blank Control			2007080	41.50744
4122	11	ETECS02 IDH2_11	L	18		-		-	Blank Control			1959720	38.12328
4123	11	ETECS02 IDH2_11	L	19		-		-	Blank Control			1921200	35.37078
4124	11	ETECS02 IDH2_11	L	20		-		-	Inhibitor Control			29000	-99.83851
4125	11	ETECS02 IDH2_11	L	21		-		-	Inhibitor Control			25160	-100.1129
4126	11	ETECS02 IDH2_11	L	22		-		-	Neutral Control			1402920	-1.663499
4127	11	ETECS02 IDH2_11	L	23		-		-	Neutral Control			1470520	3.166936
4128	11	ETECS02 IDH2_11	L	24		-		-	Neutral Control			1385120	-2.935418
4129	11	ETECS02 IDH2_11	M	1	SW198601-4	1	SW219672-2	4.938272	Compound			1328760	-6.962686
4130	11	ETECS02 IDH2_11	M	2	SW198601-4	0.25	SW219672-2	4.938272	Compound			1391160	-2.503823
4131	11	ETECS02 IDH2_11	M	3	SW198601-4	0.0625	SW219672-2	4.938272	Compound			1360040	-4.727538
4132	11	ETECS02 IDH2_11	M	4	SW198601-4	0.015625	SW219672-2	4.938272	Compound			1163680	-18.75866
4133	11	ETECS02 IDH2_11	M	5	SW198601-4	0.00390625	SW219672-2	4.938272	Compound			1326840	-7.099881
4134	11	ETECS02 IDH2_11	M	6	SW198601-4	0.000976563	SW219672-2	4.938272	Compound			1341800	-6.030898
4135	11	ETECS02 IDH2_11	M	7	SW198601-4	0.000244141	SW219672-2	4.938272	Compound			1297720	-9.180684
4136	11	ETECS02 IDH2_11	M	8	SW198601-4	0	SW219672-2	4.938272	Compound			1233440	-13.77388
4137	11	ETECS02 IDH2_11	M	9	SW198601-4	1	SW199613-2	3.051758	Compound			1366880	-4.238778
4138	11	ETECS02 IDH2_11	M	10	SW198601-4	0.25	SW199613-2	3.051758	Compound			1241600	-13.1908
4139	11	ETECS02 IDH2_11	M	11	SW198601-4	0.0625	SW199613-2	3.051758	Compound			1302880	-8.81197
4140	11	ETECS02 IDH2_11	M	12	SW198601-4	0.015625	SW199613-2	3.051758	Compound			1326240	-7.142755
4141	11	ETECS02 IDH2_11	M	13	SW198601-4	0.00390625	SW199613-2	3.051758	Compound			1249920	-12.59629
4142	11	ETECS02 IDH2_11	M	14	SW198601-4	0.000976563	SW199613-2	3.051758	Compound			1440760	1.040401
4143	11	ETECS02 IDH2_11	M	15	SW198601-4	0.000244141	SW199613-2	3.051758	Compound			1346480	-5.696483
4144	11	ETECS02 IDH2_11	M	16	SW198601-4	0	SW199613-2	3.051758	Compound			1027600	-28.48241
4145	11	ETECS02 IDH2_11	M	17		-		-	Blank Control			1962800	38.34336
4146	11	ETECS02 IDH2_11	M	18		-		-	Blank Control			2060440	45.32034
4147	11	ETECS02 IDH2_11	M	19		-		-	Blank Control			2072960	46.21497
4148	11	ETECS02 IDH2_11	M	20		-		-	Inhibitor Control			31240	-99.67844
4149	11	ETECS02 IDH2_11	M	21		-		-	Inhibitor Control			25360	-100.0986
4150	11	ETECS02 IDH2_11	M	22		-		-	Neutral Control			1447400	1.51487
4151	11	ETECS02 IDH2_11	M	23		-		-	Neutral Control			1439880	0.9775199
4152	11	ETECS02 IDH2_11	M	24		-		-	Neutral Control			1409080	-1.223329
4153	11	ETECS02 IDH2_11	N	1	SW198601-4	1	SW219672-2	3.292181	Compound			1391640	-2.469524
4154	11	ETECS02 IDH2_11	N	2	SW198601-4	0.25	SW219672-2	3.292181	Compound			1384960	-2.946851
4155	11	ETECS02 IDH2_11	N	3	SW198601-4	0.0625	SW219672-2	3.292181	Compound			1399240	-1.926457
4156	11	ETECS02 IDH2_11	N	4	SW198601-4	0.015625	SW219672-2	3.292181	Compound			1073000	-25.23831
4157	11	ETECS02 IDH2_11	N	5	SW198601-4	0.00390625	SW219672-2	3.292181	Compound			1369080	-4.081574
4158	11	ETECS02 IDH2_11	N	6	SW198601-4	0.000976563	SW219672-2	3.292181	Compound			1447760	1.540594
4159	11	ETECS02 IDH2_11	N	7	SW198601-4	0.000244141	SW219672-2	3.292181	Compound			1425800	-0.02858245
4160	11	ETECS02 IDH2_11	N	8	SW198601-4	0	SW219672-2	3.292181	Compound			1400080	-1.866434
4161	11	ETECS02 IDH2_11	N	9	SW198601-4	1	SW199613-2	1.907349	Compound			1340800	-6.102354
4162	11	ETECS02 IDH2_11	N	10	SW198601-4	0.25	SW199613-2	1.907349	Compound			1462400	2.586712
4163	11	ETECS02 IDH2_11	N	11	SW198601-4	0.0625	SW199613-2	1.907349	Compound			1489120	4.49602
4164	11	ETECS02 IDH2_11	N	12	SW198601-4	0.015625	SW199613-2	1.907349	Compound			1466360	2.869678
4165	11	ETECS02 IDH2_11	N	13	SW198601-4	0.00390625	SW199613-2	1.907349	Compound			1357520	-4.907607
4166	11	ETECS02 IDH2_11	N	14	SW198601-4	0.000976563	SW199613-2	1.907349	Compound			1462160	2.569562
4167	11	ETECS02 IDH2_11	N	15	SW198601-4	0.000244141	SW199613-2	1.907349	Compound			1482920	4.052992
4168	11	ETECS02 IDH2_11	N	16	SW198601-4	0	SW199613-2	1.907349	Compound			1157800	-19.17883
4169	11	ETECS02 IDH2_11	N	17		-		-	Blank Control			1973720	39.12366
4170	11	ETECS02 IDH2_11	N	18		-		-	Blank Control			1994000	40.57279
4171	11	ETECS02 IDH2_11	N	19		-		-	Blank Control			1879200	32.36963
4172	11	ETECS02 IDH2_11	N	20		-		-	Inhibitor Control			26640	-100.0071
4173	11	ETECS02 IDH2_11	N	21		-		-	Inhibitor Control			23640	-100.2215
4174	11	ETECS02 IDH2_11	N	22		-		-	Neutral Control			1448480	1.592043
4175	11	ETECS02 IDH2_11	N	23		-		-	Neutral Control			1498600	5.173424
4176	11	ETECS02 IDH2_11	N	24		-		-	Neutral Control			1319000	-7.660097
4177	11	ETECS02 IDH2_11	O	1	SW198601-4	1	SW219672-2	2.194787	Compound			1346840	-5.670759
4178	11	ETECS02 IDH2_11	O	2	SW198601-4	0.25	SW219672-2	2.194787	Compound			1463680	2.678176
4179	11	ETECS02 IDH2_11	O	3	SW198601-4	0.0625	SW219672-2	2.194787	Compound			1424040	-0.1543452
4180	11	ETECS02 IDH2_11	O	4	SW198601-4	0.015625	SW219672-2	2.194787	Compound			1210000	-15.44882
4181	11	ETECS02 IDH2_11	O	5	SW198601-4	0.00390625	SW219672-2	2.194787	Compound			2220320	56.74474
4182	11	ETECS02 IDH2_11	O	6	SW198601-4	0.000976563	SW219672-2	2.194787	Compound			1452920	1.909308
4183	11	ETECS02 IDH2_11	O	7	SW198601-4	0.000244141	SW219672-2	2.194787	Compound			1526120	7.139897
4184	11	ETECS02 IDH2_11	O	8	SW198601-4	0	SW219672-2	2.194787	Compound			1340720	-6.10807
4185	11	ETECS02 IDH2_11	O	9	SW198601-4	1	SW199613-2	1.192093	Compound			1583440	11.23576
4186	11	ETECS02 IDH2_11	O	10	SW198601-4	0.25	SW199613-2	1.192093	Compound			1512320	6.153802
4187	11	ETECS02 IDH2_11	O	11	SW198601-4	0.0625	SW199613-2	1.192093	Compound			1580880	11.05283
4188	11	ETECS02 IDH2_11	O	12	SW198601-4	0.015625	SW199613-2	1.192093	Compound			1507920	5.839395
4189	11	ETECS02 IDH2_11	O	13	SW198601-4	0.00390625	SW199613-2	1.192093	Compound			1507640	5.819387
4190	11	ETECS02 IDH2_11	O	14	SW198601-4	0.000976563	SW199613-2	1.192093	Compound			1478680	3.750018
4191	11	ETECS02 IDH2_11	O	15	SW198601-4	0.000244141	SW199613-2	1.192093	Compound			1521720	6.82549
4192	11	ETECS02 IDH2_11	O	16	SW198601-4	0	SW199613-2	1.192093	Compound			1383720	-3.035456
4193	11	ETECS02 IDH2_11	O	17		-		-	Blank Control			2088120	47.29824
4194	11	ETECS02 IDH2_11	O	18		-		-	Blank Control			2270440	60.32613
4195	11	ETECS02 IDH2_11	O	19		-		-	Blank Control			2143080	51.22547
4196	11	ETECS02 IDH2_11	O	20		-		-	Inhibitor Control			26920	-99.98714
4197	11	ETECS02 IDH2_11	O	21		-		-	Inhibitor Control			22000	-100.3387
4198	11	ETECS02 IDH2_11	O	22		-		-	Neutral Control			1459840	2.403784
4199	11	ETECS02 IDH2_11	O	23		-		-	Neutral Control			1445280	1.363383
4200	11	ETECS02 IDH2_11	O	24		-		-	Neutral Control			1351760	-5.319194
4201	11	ETECS02 IDH2_11	P	1	SW198601-4	1	SW219672-2	0	Compound			1458600	2.315179
4202	11	ETECS02 IDH2_11	P	2	SW198601-4	0.25	SW219672-2	0	Compound			1454120	1.995055
4203	11	ETECS02 IDH2_11	P	3	SW198601-4	0.0625	SW219672-2	0	Compound			1570200	10.28968
4204	11	ETECS02 IDH2_11	P	4	SW198601-4	0.015625	SW219672-2	0	Compound			1048120	-27.01613
4205	11	ETECS02 IDH2_11	P	5	SW198601-4	0.00390625	SW219672-2	0	Compound			1447400	1.51487
4206	11	ETECS02 IDH2_11	P	6	SW198601-4	0.000976563	SW219672-2	0	Compound			1675640	17.82402
4207	11	ETECS02 IDH2_11	P	7	SW198601-4	0.000244141	SW219672-2	0	Compound			1500440	5.304903
4208	11	ETECS02 IDH2_11	P	8	SW198601-4	0	SW219672-2	0	Compound			1432960	0.4830435
4209	11	ETECS02 IDH2_11	P	9	SW198601-4	1	SW199613-2	0	Compound			1626800	14.3341
4210	11	ETECS02 IDH2_11	P	10	SW198601-4	0.25	SW199613-2	0	Compound			1535960	7.843025
4211	11	ETECS02 IDH2_11	P	11	SW198601-4	0.0625	SW199613-2	0	Compound			1540400	8.160291
4212	11	ETECS02 IDH2_11	P	12	SW198601-4	0.015625	SW199613-2	0	Compound			1235360	-13.63669
4213	11	ETECS02 IDH2_11	P	13	SW198601-4	0.00390625	SW199613-2	0	Compound			1493160	4.784703
4214	11	ETECS02 IDH2_11	P	14	SW198601-4	0.000976563	SW199613-2	0	Compound			1494320	4.867592
4215	11	ETECS02 IDH2_11	P	15	SW198601-4	0.000244141	SW199613-2	0	Compound			1532440	7.591499
4216	11	ETECS02 IDH2_11	P	16	SW198601-4	0	SW199613-2	0	Compound			1343720	-5.893702
4217	11	ETECS02 IDH2_11	P	17		-		-	Blank Control			2102960	48.35865
4218	11	ETECS02 IDH2_11	P	18		-		-	Blank Control			2115240	49.23613
4219	11	ETECS02 IDH2_11	P	19		-		-	Blank Control			2119440	49.53625
4220	11	ETECS02 IDH2_11	P	20		-		-	Inhibitor Control			24160	-100.1844
4221	11	ETECS02 IDH2_11	P	21		-		-	Inhibitor Control			21200	-100.3959
4222	11	ETECS02 IDH2_11	P	22		-		-	Neutral Control			1487240	4.361682
4223	11	ETECS02 IDH2_11	P	23		-		-	Neutral Control			1407960	-1.30336
4224	11	ETECS02 IDH2_11	P	24		-		-	Neutral Control			1359120	-4.793277
4225	12	ETECS02 IDH2_12	A	1	SW198601-4	1	SW199090-3	5	Compound			1222680	-19.33321
4226	12	ETECS02 IDH2_12	A	2	SW198601-4	0.25	SW199090-3	5	Compound			1238160	-18.2889
4227	12	ETECS02 IDH2_12	A	3	SW198601-4	0.0625	SW199090-3	5	Compound			1054400	-30.68568
4228	12	ETECS02 IDH2_12	A	4	SW198601-4	0.015625	SW199090-3	5	Compound			982080	-35.56452
4229	12	ETECS02 IDH2_12	A	5	SW198601-4	0.00390625	SW199090-3	5	Compound			996480	-34.59307
4230	12	ETECS02 IDH2_12	A	6	SW198601-4	0.000976563	SW199090-3	5	Compound			999640	-34.37989
4231	12	ETECS02 IDH2_12	A	7	SW198601-4	0.000244141	SW199090-3	5	Compound			950000	-37.72869
4232	12	ETECS02 IDH2_12	A	8	SW198601-4	0	SW199090-3	5	Compound			1041440	-31.55999
4233	12	ETECS02 IDH2_12	A	9	SW198601-4	1	SW197516-3	1	Compound			19920	-100.4736
4234	12	ETECS02 IDH2_12	A	10	SW198601-4	0.25	SW197516-3	1	Compound			15560	-100.7677
4235	12	ETECS02 IDH2_12	A	11	SW198601-4	0.0625	SW197516-3	1	Compound			16280	-100.7191
4236	12	ETECS02 IDH2_12	A	12	SW198601-4	0.015625	SW197516-3	1	Compound			15720	-100.7569
4237	12	ETECS02 IDH2_12	A	13	SW198601-4	0.00390625	SW197516-3	1	Compound			17200	-100.6571
4238	12	ETECS02 IDH2_12	A	14	SW198601-4	0.000976563	SW197516-3	1	Compound			15760	-100.7542
4239	12	ETECS02 IDH2_12	A	15	SW198601-4	0.000244141	SW197516-3	1	Compound			14440	-100.8433
4240	12	ETECS02 IDH2_12	A	16	SW198601-4	0	SW197516-3	1	Compound			18080	-100.5977
4241	12	ETECS02 IDH2_12	A	17	SW198601-4	1	SW196745-7	1.5	Compound			201200	-88.2441
4242	12	ETECS02 IDH2_12	A	18	SW198601-4	0.25	SW196745-7	1.5	Compound			178160	-89.79842
4243	12	ETECS02 IDH2_12	A	19	SW198601-4	0.0625	SW196745-7	1.5	Compound			185960	-89.27222
4244	12	ETECS02 IDH2_12	A	20	SW198601-4	0.015625	SW196745-7	1.5	Compound			172520	-90.1789
4245	12	ETECS02 IDH2_12	A	21	SW198601-4	0.00390625	SW196745-7	1.5	Compound			176760	-89.89287
4246	12	ETECS02 IDH2_12	A	22	SW198601-4	0.000976563	SW196745-7	1.5	Compound			155520	-91.32575
4247	12	ETECS02 IDH2_12	A	23	SW198601-4	0.000244141	SW196745-7	1.5	Compound			165480	-90.65383
4248	12	ETECS02 IDH2_12	A	24	SW198601-4	0	SW196745-7	1.5	Compound			307720	-81.05807
4249	12	ETECS02 IDH2_12	B	1	SW198601-4	1	SW199090-3	2.777778	Compound			1228480	-18.94193
4250	12	ETECS02 IDH2_12	B	2	SW198601-4	0.25	SW199090-3	2.777778	Compound			1261200	-16.73458
4251	12	ETECS02 IDH2_12	B	3	SW198601-4	0.0625	SW199090-3	2.777778	Compound			1324800	-12.44401
4252	12	ETECS02 IDH2_12	B	4	SW198601-4	0.015625	SW199090-3	2.777778	Compound			1041080	-31.58427
4253	12	ETECS02 IDH2_12	B	5	SW198601-4	0.00390625	SW199090-3	2.777778	Compound			1053920	-30.71806
4254	12	ETECS02 IDH2_12	B	6	SW198601-4	0.000976563	SW199090-3	2.777778	Compound			1084120	-28.68072
4255	12	ETECS02 IDH2_12	B	7	SW198601-4	0.000244141	SW199090-3	2.777778	Compound			1109680	-26.95639
4256	12	ETECS02 IDH2_12	B	8	SW198601-4	0	SW199090-3	2.777778	Compound			1131840	-25.46144
4257	12	ETECS02 IDH2_12	B	9	SW198601-4	1	SW197516-3	0.3164557	Compound			101440	-94.97409
4258	12	ETECS02 IDH2_12	B	10	SW198601-4	0.25	SW197516-3	0.3164557	Compound			82480	-96.25317
4259	12	ETECS02 IDH2_12	B	11	SW198601-4	0.0625	SW197516-3	0.3164557	Compound			94080	-95.47061
4260	12	ETECS02 IDH2_12	B	12	SW198601-4	0.015625	SW197516-3	0.3164557	Compound			81480	-96.32063
4261	12	ETECS02 IDH2_12	B	13	SW198601-4	0.00390625	SW197516-3	0.3164557	Compound			98440	-95.17648
4262	12	ETECS02 IDH2_12	B	14	SW198601-4	0.000976563	SW197516-3	0.3164557	Compound			100000	-95.07124
4263	12	ETECS02 IDH2_12	B	15	SW198601-4	0.000244141	SW197516-3	0.3164557	Compound			95560	-95.37077
4264	12	ETECS02 IDH2_12	B	16	SW198601-4	0	SW197516-3	0.3164557	Compound			102720	-94.88774
4265	12	ETECS02 IDH2_12	B	17	SW198601-4	1	SW196745-7	0.4285714	Compound			493840	-68.50208
4266	12	ETECS02 IDH2_12	B	18	SW198601-4	0.25	SW196745-7	0.4285714	Compound			466760	-70.32894
4267	12	ETECS02 IDH2_12	B	19	SW198601-4	0.0625	SW196745-7	0.4285714	Compound			463600	-70.54212
4268	12	ETECS02 IDH2_12	B	20	SW198601-4	0.015625	SW196745-7	0.4285714	Compound			420400	-73.45647
4269	12	ETECS02 IDH2_12	B	21	SW198601-4	0.00390625	SW196745-7	0.4285714	Compound			419720	-73.50234
4270	12	ETECS02 IDH2_12	B	22	SW198601-4	0.000976563	SW196745-7	0.4285714	Compound			477360	-69.61385
4271	12	ETECS02 IDH2_12	B	23	SW198601-4	0.000244141	SW196745-7	0.4285714	Compound			460720	-70.73641
4272	12	ETECS02 IDH2_12	B	24	SW198601-4	0	SW196745-7	0.4285714	Compound			609680	-60.6873
4273	12	ETECS02 IDH2_12	C	1	SW198601-4	1	SW199090-3	1.54321	Compound			1319640	-12.79211
4274	12	ETECS02 IDH2_12	C	2	SW198601-4	0.25	SW199090-3	1.54321	Compound			1337280	-11.60208
4275	12	ETECS02 IDH2_12	C	3	SW198601-4	0.0625	SW199090-3	1.54321	Compound			1365720	-9.683469
4276	12	ETECS02 IDH2_12	C	4	SW198601-4	0.015625	SW199090-3	1.54321	Compound			1131360	-25.49382
4277	12	ETECS02 IDH2_12	C	5	SW198601-4	0.00390625	SW199090-3	1.54321	Compound			1021960	-32.87414
4278	12	ETECS02 IDH2_12	C	6	SW198601-4	0.000976563	SW199090-3	1.54321	Compound			1067200	-29.82217
4279	12	ETECS02 IDH2_12	C	7	SW198601-4	0.000244141	SW199090-3	1.54321	Compound			1121720	-26.14415
4280	12	ETECS02 IDH2_12	C	8	SW198601-4	0	SW199090-3	1.54321	Compound			1122160	-26.11447
4281	12	ETECS02 IDH2_12	C	9	SW198601-4	1	SW197516-3	0.1001442	Compound			709280	-53.9681
4282	12	ETECS02 IDH2_12	C	10	SW198601-4	0.25	SW197516-3	0.1001442	Compound			732120	-52.42727
4283	12	ETECS02 IDH2_12	C	11	SW198601-4	0.0625	SW197516-3	0.1001442	Compound			709080	-53.98159
4284	12	ETECS02 IDH2_12	C	12	SW198601-4	0.015625	SW197516-3	0.1001442	Compound			787080	-48.71957
4285	12	ETECS02 IDH2_12	C	13	SW198601-4	0.00390625	SW197516-3	0.1001442	Compound			709200	-53.9735
4286	12	ETECS02 IDH2_12	C	14	SW198601-4	0.000976563	SW197516-3	0.1001442	Compound			698640	-54.68589
4287	12	ETECS02 IDH2_12	C	15	SW198601-4	0.000244141	SW197516-3	0.1001442	Compound			723280	-53.02364
4288	12	ETECS02 IDH2_12	C	16	SW198601-4	0	SW197516-3	0.1001442	Compound			641640	-58.53122
4289	12	ETECS02 IDH2_12	C	17	SW198601-4	1	SW196745-7	0.122449	Compound			779920	-49.2026
4290	12	ETECS02 IDH2_12	C	18	SW198601-4	0.25	SW196745-7	0.122449	Compound			781520	-49.09466
4291	12	ETECS02 IDH2_12	C	19	SW198601-4	0.0625	SW196745-7	0.122449	Compound			740000	-51.89568
4292	12	ETECS02 IDH2_12	C	20	SW198601-4	0.015625	SW196745-7	0.122449	Compound			757600	-50.70835
4293	12	ETECS02 IDH2_12	C	21	SW198601-4	0.00390625	SW196745-7	0.122449	Compound			817000	-46.70111
4294	12	ETECS02 IDH2_12	C	22	SW198601-4	0.000976563	SW196745-7	0.122449	Compound			745560	-51.52059
4295	12	ETECS02 IDH2_12	C	23	SW198601-4	0.000244141	SW196745-7	0.122449	Compound			722000	-53.10999
4296	12	ETECS02 IDH2_12	C	24	SW198601-4	0	SW196745-7	0.122449	Compound			880400	-42.42403
4297	12	ETECS02 IDH2_12	D	1	SW198601-4	1	SW199090-3	0.8573388	Compound			1307920	-13.58276
4298	12	ETECS02 IDH2_12	D	2	SW198601-4	0.25	SW199090-3	0.8573388	Compound			1329960	-12.0959
4299	12	ETECS02 IDH2_12	D	3	SW198601-4	0.0625	SW199090-3	0.8573388	Compound			1398880	-7.446435
4300	12	ETECS02 IDH2_12	D	4	SW198601-4	0.015625	SW199090-3	0.8573388	Compound			1120600	-26.21971
4301	12	ETECS02 IDH2_12	D	5	SW198601-4	0.00390625	SW199090-3	0.8573388	Compound			1128880	-25.66113
4302	12	ETECS02 IDH2_12	D	6	SW198601-4	0.000976563	SW199090-3	0.8573388	Compound			1161480	-23.46187
4303	12	ETECS02 IDH2_12	D	7	SW198601-4	0.000244141	SW199090-3	0.8573388	Compound			1183560	-21.97231
4304	12	ETECS02 IDH2_12	D	8	SW198601-4	0	SW199090-3	0.8573388	Compound			1197920	-21.00356
4305	12	ETECS02 IDH2_12	D	9	SW198601-4	1	SW197516-3	0.0316912	Compound			1248240	-17.60888
4306	12	ETECS02 IDH2_12	D	10	SW198601-4	0.25	SW197516-3	0.0316912	Compound			1229320	-18.88526
4307	12	ETECS02 IDH2_12	D	11	SW198601-4	0.0625	SW197516-3	0.0316912	Compound			1254080	-17.2149
4308	12	ETECS02 IDH2_12	D	12	SW198601-4	0.015625	SW197516-3	0.0316912	Compound			1134880	-25.25635
4309	12	ETECS02 IDH2_12	D	13	SW198601-4	0.00390625	SW197516-3	0.0316912	Compound			1231560	-18.73415
4310	12	ETECS02 IDH2_12	D	14	SW198601-4	0.000976563	SW197516-3	0.0316912	Compound			1161760	-23.44298
4311	12	ETECS02 IDH2_12	D	15	SW198601-4	0.000244141	SW197516-3	0.0316912	Compound			1274640	-15.82789
4312	12	ETECS02 IDH2_12	D	16	SW198601-4	0	SW197516-3	0.0316912	Compound			1025080	-32.66366
4313	12	ETECS02 IDH2_12	D	17	SW198601-4	1	SW196745-7	0.03498542	Compound			1100680	-27.56355
4314	12	ETECS02 IDH2_12	D	18	SW198601-4	0.25	SW196745-7	0.03498542	Compound			1088640	-28.37579
4315	12	ETECS02 IDH2_12	D	19	SW198601-4	0.0625	SW196745-7	0.03498542	Compound			999040	-34.42037
4316	12	ETECS02 IDH2_12	D	20	SW198601-4	0.015625	SW196745-7	0.03498542	Compound			1080240	-28.94247
4317	12	ETECS02 IDH2_12	D	21	SW198601-4	0.00390625	SW196745-7	0.03498542	Compound			1086680	-28.50801
4318	12	ETECS02 IDH2_12	D	22	SW198601-4	0.000976563	SW196745-7	0.03498542	Compound			1071920	-29.50375
4319	12	ETECS02 IDH2_12	D	23	SW198601-4	0.000244141	SW196745-7	0.03498542	Compound			1105800	-27.21814
4320	12	ETECS02 IDH2_12	D	24	SW198601-4	0	SW196745-7	0.03498542	Compound			963320	-36.8301
4321	12	ETECS02 IDH2_12	E	1	SW198601-4	1	SW199090-3	0.4762993	Compound			1344960	-11.08398
4322	12	ETECS02 IDH2_12	E	2	SW198601-4	0.25	SW199090-3	0.4762993	Compound			1415920	-6.296885
4323	12	ETECS02 IDH2_12	E	3	SW198601-4	0.0625	SW199090-3	0.4762993	Compound			1434160	-5.066382
4324	12	ETECS02 IDH2_12	E	4	SW198601-4	0.015625	SW199090-3	0.4762993	Compound			1203000	-20.66085
4325	12	ETECS02 IDH2_12	E	5	SW198601-4	0.00390625	SW199090-3	0.4762993	Compound			1236280	-18.41573
4326	12	ETECS02 IDH2_12	E	6	SW198601-4	0.000976563	SW199090-3	0.4762993	Compound			1290160	-14.78088
4327	12	ETECS02 IDH2_12	E	7	SW198601-4	0.000244141	SW199090-3	0.4762993	Compound			1244840	-17.83825
4328	12	ETECS02 IDH2_12	E	8	SW198601-4	0	SW199090-3	0.4762993	Compound			1195960	-21.13579
4329	12	ETECS02 IDH2_12	E	9	SW198601-4	1	SW197516-3	0.01002886	Compound			1122120	-26.11717
4330	12	ETECS02 IDH2_12	E	10	SW198601-4	0.25	SW197516-3	0.01002886	Compound			1103800	-27.35307
4331	12	ETECS02 IDH2_12	E	11	SW198601-4	0.0625	SW197516-3	0.01002886	Compound			1138440	-25.01619
4332	12	ETECS02 IDH2_12	E	12	SW198601-4	0.015625	SW197516-3	0.01002886	Compound			1075680	-29.25009
4333	12	ETECS02 IDH2_12	E	13	SW198601-4	0.00390625	SW197516-3	0.01002886	Compound			1154760	-23.91521
4334	12	ETECS02 IDH2_12	E	14	SW198601-4	0.000976563	SW197516-3	0.01002886	Compound			1133680	-25.33731
4335	12	ETECS02 IDH2_12	E	15	SW198601-4	0.000244141	SW197516-3	0.01002886	Compound			1100880	-27.55005
