Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Plate Mask	Masked	Well Tags	Timestamp	Raw	Normalized
213	1	ETECS03 IDH2-1	I	21	SW197746-5	0.004537221	SW337295-1	0.1468504	Compound				1/25/2022 13:32	1166760	19.26159
214	1	ETECS03 IDH2-1	I	22	SW197746-5	0.002520679	SW337295-1	0.1468504	Compound				1/25/2022 13:32	930920	-4.84504
215	1	ETECS03 IDH2-1	I	23	SW197746-5	0	SW337295-1	0.1468504	Compound				1/25/2022 13:32	988160	1.005806
216	1	ETECS03 IDH2-1	I	24		-		-	Compound				1/25/2022 13:32	1674720	71.18325
217	1	ETECS03 IDH2-1	J	1		-		-	Compound				1/25/2022 13:32	1645000	68.14539
218	1	ETECS03 IDH2-1	J	2	SW197746-5	0.5	SW218076-3	0.0363	Compound				1/25/2022 13:32	332600	-66.00294
219	1	ETECS03 IDH2-1	J	3	SW197746-5	0.2777778	SW218076-3	0.0363	Compound				1/25/2022 13:32	426160	-56.43961
220	1	ETECS03 IDH2-1	J	4	SW197746-5	0.154321	SW218076-3	0.0363	Compound				1/25/2022 13:32	457240	-53.26274
221	1	ETECS03 IDH2-1	J	5	SW197746-5	0.08573388	SW218076-3	0.0363	Compound				1/25/2022 13:32	643920	-34.18105
222	1	ETECS03 IDH2-1	J	6	SW197746-5	0.04762993	SW218076-3	0.0363	Compound				1/25/2022 13:32	728720	-25.51312
223	1	ETECS03 IDH2-1	J	7	SW197746-5	0.02646107	SW218076-3	0.0363	Compound				1/25/2022 13:32	1032920	5.580996
224	1	ETECS03 IDH2-1	J	8	SW197746-5	0.0147006	SW218076-3	0.0363	Compound				1/25/2022 13:32	1045360	6.852563
225	1	ETECS03 IDH2-1	J	9	SW197746-5	0.008166998	SW218076-3	0.0363	Compound				1/25/2022 13:32	1246960	27.45932
226	1	ETECS03 IDH2-1	J	10	SW197746-5	0.004537221	SW218076-3	0.0363	Compound				1/25/2022 13:32	1163320	18.90997
227	1	ETECS03 IDH2-1	J	11	SW197746-5	0.002520679	SW218076-3	0.0363	Compound				1/25/2022 13:32	1225160	25.23101
228	1	ETECS03 IDH2-1	J	12	SW197746-5	0	SW218076-3	0.0363	Compound				1/25/2022 13:32	1048280	7.151034
229	1	ETECS03 IDH2-1	J	13	SW197746-5	0.5	SW337295-1	0.0638	Compound				1/25/2022 13:32	378320	-61.32962
230	1	ETECS03 IDH2-1	J	14	SW197746-5	0.2777778	SW337295-1	0.0638	Compound				1/25/2022 13:32	433560	-55.68321
231	1	ETECS03 IDH2-1	J	15	SW197746-5	0.154321	SW337295-1	0.0638	Compound				1/25/2022 13:32	476560	-51.28792
232	1	ETECS03 IDH2-1	J	16	SW197746-5	0.08573388	SW337295-1	0.0638	Compound				1/25/2022 13:32	727000	-25.68894
233	1	ETECS03 IDH2-1	J	17	SW197746-5	0.04762993	SW337295-1	0.0638	Compound				1/25/2022 13:32	758400	-22.47935
234	1	ETECS03 IDH2-1	J	18	SW197746-5	0.02646107	SW337295-1	0.0638	Compound				1/25/2022 13:32	860320	-12.06149
235	1	ETECS03 IDH2-1	J	19	SW197746-5	0.0147006	SW337295-1	0.0638	Compound				1/25/2022 13:32	1041160	6.423256
236	1	ETECS03 IDH2-1	J	20	SW197746-5	0.008166998	SW337295-1	0.0638	Compound				1/25/2022 13:32	1059560	8.304031
237	1	ETECS03 IDH2-1	J	21	SW197746-5	0.004537221	SW337295-1	0.0638	Compound				1/25/2022 13:32	1080560	10.45057
238	1	ETECS03 IDH2-1	J	22	SW197746-5	0.002520679	SW337295-1	0.0638	Compound				1/25/2022 13:32	945600	-3.344509
239	1	ETECS03 IDH2-1	J	23	SW197746-5	0	SW337295-1	0.0638	Compound				1/25/2022 13:32	1048760	7.200098
240	1	ETECS03 IDH2-1	J	24		-		-	Compound				1/25/2022 13:32	1686480	72.38531
241	1	ETECS03 IDH2-1	K	1		-		-	Compound				1/25/2022 13:32	1533720	56.77079
242	1	ETECS03 IDH2-1	K	2	SW197746-5	0.5	SW218076-3	0.0151	Compound				1/25/2022 13:32	552000	-43.57674
243	1	ETECS03 IDH2-1	K	3	SW197746-5	0.2777778	SW218076-3	0.0151	Compound				1/25/2022 13:32	290720	-70.28375
244	1	ETECS03 IDH2-1	K	4	SW197746-5	0.154321	SW218076-3	0.0151	Compound				1/25/2022 13:32	409600	-58.13231
245	1	ETECS03 IDH2-1	K	5	SW197746-5	0.08573388	SW218076-3	0.0151	Compound				1/25/2022 13:32	302400	-69.08987
246	1	ETECS03 IDH2-1	K	6	SW197746-5	0.04762993	SW218076-3	0.0151	Compound				1/25/2022 13:32	327840	-66.48949
247	1	ETECS03 IDH2-1	K	7	SW197746-5	0.02646107	SW218076-3	0.0151	Compound				1/25/2022 13:32	596960	-38.98111
248	1	ETECS03 IDH2-1	K	8	SW197746-5	0.0147006	SW218076-3	0.0151	Compound				1/25/2022 13:32	1085760	10.98209
249	1	ETECS03 IDH2-1	K	9	SW197746-5	0.008166998	SW218076-3	0.0151	Compound				1/25/2022 13:32	1635040	67.12732
250	1	ETECS03 IDH2-1	K	10	SW197746-5	0.004537221	SW218076-3	0.0151	Compound				1/25/2022 13:32	1795640	83.54321
251	1	ETECS03 IDH2-1	K	11	SW197746-5	0.002520679	SW218076-3	0.0151	Compound				1/25/2022 13:32	1945960	98.90833
252	1	ETECS03 IDH2-1	K	12	SW197746-5	0	SW218076-3	0.0151	Compound				1/25/2022 13:32	1465040	49.75059
253	1	ETECS03 IDH2-1	K	13	SW197746-5	0.5	SW337295-1	0.0278	Compound				1/25/2022 13:32	466960	-52.2692
254	1	ETECS03 IDH2-1	K	14	SW197746-5	0.2777778	SW337295-1	0.0278	Compound				1/25/2022 13:32	542680	-44.5294
255	1	ETECS03 IDH2-1	K	15	SW197746-5	0.154321	SW337295-1	0.0278	Compound				1/25/2022 13:32	497680	-49.12912
256	1	ETECS03 IDH2-1	K	16	SW197746-5	0.08573388	SW337295-1	0.0278	Compound				1/25/2022 13:32	818520	-16.33412
257	1	ETECS03 IDH2-1	K	17	SW197746-5	0.04762993	SW337295-1	0.0278	Compound				1/25/2022 13:32	955280	-2.355058
258	1	ETECS03 IDH2-1	K	18	SW197746-5	0.02646107	SW337295-1	0.0278	Compound				1/25/2022 13:32	1014720	3.720664
259	1	ETECS03 IDH2-1	K	19	SW197746-5	0.0147006	SW337295-1	0.0278	Compound				1/25/2022 13:32	954840	-2.400033
260	1	ETECS03 IDH2-1	K	20	SW197746-5	0.008166998	SW337295-1	0.0278	Compound				1/25/2022 13:32	1030240	5.307057
261	1	ETECS03 IDH2-1	K	21	SW197746-5	0.004537221	SW337295-1	0.0278	Compound				1/25/2022 13:32	998760	2.089296
262	1	ETECS03 IDH2-1	K	22	SW197746-5	0.002520679	SW337295-1	0.0278	Compound				1/25/2022 13:32	1127920	15.29152
263	1	ETECS03 IDH2-1	K	23	SW197746-5	0	SW337295-1	0.0278	Compound				1/25/2022 13:32	785160	-19.74405
264	1	ETECS03 IDH2-1	K	24		-		-	Compound				1/25/2022 13:32	1363920	39.41451
265	1	ETECS03 IDH2-1	L	1		-		-	Compound				1/25/2022 13:32	1717920	75.59898
266	1	ETECS03 IDH2-1	L	2	SW197746-5	0.5	SW218076-3	0	Compound				1/25/2022 13:32	283400	-71.03197
267	1	ETECS03 IDH2-1	L	3	SW197746-5	0.2777778	SW218076-3	0	Compound				1/25/2022 13:32	468160	-52.14654
268	1	ETECS03 IDH2-1	L	4	SW197746-5	0.154321	SW218076-3	0	Compound				1/25/2022 13:32	491320	-49.77921
269	1	ETECS03 IDH2-1	L	5	SW197746-5	0.08573388	SW218076-3	0	Compound				1/25/2022 13:32	688760	-29.59768
270	1	ETECS03 IDH2-1	L	6	SW197746-5	0.04762993	SW218076-3	0	Compound				1/25/2022 13:32	690680	-29.40142
271	1	ETECS03 IDH2-1	L	7	SW197746-5	0.02646107	SW218076-3	0	Compound				1/25/2022 13:32	1053200	7.653937
272	1	ETECS03 IDH2-1	L	8	SW197746-5	0.0147006	SW218076-3	0	Compound				1/25/2022 13:32	1192640	21.90694
273	1	ETECS03 IDH2-1	L	9	SW197746-5	0.008166998	SW218076-3	0	Compound				1/25/2022 13:32	1279440	30.77929
274	1	ETECS03 IDH2-1	L	10	SW197746-5	0.004537221	SW218076-3	0	Compound				1/25/2022 13:32	946880	-3.213672
275	1	ETECS03 IDH2-1	L	11	SW197746-5	0.002520679	SW218076-3	0	Compound				1/25/2022 13:32	1339880	36.95723
276	1	ETECS03 IDH2-1	L	12	SW197746-5	0	SW218076-3	0	Compound				1/25/2022 13:32	1151320	17.68338
277	1	ETECS03 IDH2-1	L	13	SW197746-5	0.5	SW337295-1	0	Compound				1/25/2022 13:32	416160	-57.46177
278	1	ETECS03 IDH2-1	L	14	SW197746-5	0.2777778	SW337295-1	0	Compound				1/25/2022 13:32	440040	-55.02085
279	1	ETECS03 IDH2-1	L	15	SW197746-5	0.154321	SW337295-1	0	Compound				1/25/2022 13:32	451800	-53.81879
280	1	ETECS03 IDH2-1	L	16	SW197746-5	0.08573388	SW337295-1	0	Compound				1/25/2022 13:32	611240	-37.52147
281	1	ETECS03 IDH2-1	L	17	SW197746-5	0.04762993	SW337295-1	0	Compound				1/25/2022 13:32	757360	-22.58566
282	1	ETECS03 IDH2-1	L	18	SW197746-5	0.02646107	SW337295-1	0	Compound				1/25/2022 13:32	1037120	6.010303
283	1	ETECS03 IDH2-1	L	19	SW197746-5	0.0147006	SW337295-1	0	Compound				1/25/2022 13:32	886400	-9.395699
284	1	ETECS03 IDH2-1	L	20	SW197746-5	0.008166998	SW337295-1	0	Compound				1/25/2022 13:32	1007320	2.964265
285	1	ETECS03 IDH2-1	L	21	SW197746-5	0.004537221	SW337295-1	0	Compound				1/25/2022 13:32	860920	-12.00016
286	1	ETECS03 IDH2-1	L	22	SW197746-5	0.002520679	SW337295-1	0	Compound				1/25/2022 13:32	1019440	4.203124
287	1	ETECS03 IDH2-1	L	23	SW197746-5	0	SW337295-1	0	Compound				1/25/2022 13:32	1101200	12.56031
288	1	ETECS03 IDH2-1	L	24		-		-	Compound				1/25/2022 13:32	1488720	52.17107
289	1	ETECS03 IDH2-1	M	1		-		-	Compound				1/25/2022 13:32	959040	-1.970725
290	1	ETECS03 IDH2-1	M	2		-		-	Compound				1/25/2022 13:32	1830640	87.12078
291	1	ETECS03 IDH2-1	M	3		-		-	Compound				1/25/2022 13:32	1518440	55.20893
292	1	ETECS03 IDH2-1	M	4		-		-	Compound				1/25/2022 13:32	1362000	39.21825
293	1	ETECS03 IDH2-1	M	5		-		-	Inhibitor Control				1/25/2022 13:32	19720	-97.9843
294	1	ETECS03 IDH2-1	M	6		-		-	Inhibitor Control				1/25/2022 13:32	17200	-98.24188
295	1	ETECS03 IDH2-1	M	7		-		-	Inhibitor Control				1/25/2022 13:32	17240	-98.23779
296	1	ETECS03 IDH2-1	M	8		-		-	Inhibitor Control				1/25/2022 13:32	19920	-97.96386
297	1	ETECS03 IDH2-1	M	9		-		-	Inhibitor Control				1/25/2022 13:32	22960	-97.65312
298	1	ETECS03 IDH2-1	M	10		-		-	Inhibitor Control				1/25/2022 13:32	26400	-97.3015
299	1	ETECS03 IDH2-1	M	11		-		-	Inhibitor Control				1/25/2022 13:32	26120	-97.33012
300	1	ETECS03 IDH2-1	M	12		-		-	Inhibitor Control				1/25/2022 13:32	20200	-97.93523
301	1	ETECS03 IDH2-1	M	13		-		-	Inhibitor Control				1/25/2022 13:32	19920	-97.96386
302	1	ETECS03 IDH2-1	M	14		-		-	Inhibitor Control				1/25/2022 13:32	20160	-97.93932
303	1	ETECS03 IDH2-1	M	15		-		-	Inhibitor Control				1/25/2022 13:32	17760	-98.18464
304	1	ETECS03 IDH2-1	M	16		-		-	Inhibitor Control				1/25/2022 13:32	19600	-97.99657
305	1	ETECS03 IDH2-1	M	17		-		-	Inhibitor Control				1/25/2022 13:32	18760	-98.08243
306	1	ETECS03 IDH2-1	M	18		-		-	Inhibitor Control				1/25/2022 13:32	18640	-98.0947
307	1	ETECS03 IDH2-1	M	19		-		-	Inhibitor Control				1/25/2022 13:32	20200	-97.93523
308	1	ETECS03 IDH2-1	M	20		-		-	Inhibitor Control				1/25/2022 13:32	23320	-97.61632
309	1	ETECS03 IDH2-1	M	21		-		-	Compound				1/25/2022 13:32	1606040	64.16306
310	1	ETECS03 IDH2-1	M	22		-		-	Compound				1/25/2022 13:32	1540880	57.50266
311	1	ETECS03 IDH2-1	M	23		-		-	Compound				1/25/2022 13:32	1704600	74.23746
312	1	ETECS03 IDH2-1	M	24		-		-	Compound				1/25/2022 13:32	1350160	38.00801
313	1	ETECS03 IDH2-1	N	1		-		-	Compound				1/25/2022 13:32	1640240	67.65884
314	1	ETECS03 IDH2-1	N	2		-		-	Compound				1/25/2022 13:32	1544600	57.8829
315	1	ETECS03 IDH2-1	N	3		-		-	Compound				1/25/2022 13:32	1693600	73.11309
316	1	ETECS03 IDH2-1	N	4		-		-	Compound				1/25/2022 13:32	1801760	84.16878
317	1	ETECS03 IDH2-1	N	5		-		-	Neutral Control				1/25/2022 13:32	962200	-1.647723
318	1	ETECS03 IDH2-1	N	6		-		-	Neutral Control				1/25/2022 13:32	977840	-0.0490637
319	1	ETECS03 IDH2-1	N	7		-		-	Neutral Control				1/25/2022 13:32	935120	-4.415733
320	1	ETECS03 IDH2-1	N	8		-		-	Neutral Control				1/25/2022 13:32	885760	-9.461117
321	1	ETECS03 IDH2-1	N	9		-		-	Neutral Control				1/25/2022 13:32	881160	-9.931311
322	1	ETECS03 IDH2-1	N	10		-		-	Neutral Control				1/25/2022 13:32	1043080	6.619511
323	1	ETECS03 IDH2-1	N	11		-		-	Neutral Control				1/25/2022 13:32	1047600	7.081527
324	1	ETECS03 IDH2-1	N	12		-		-	Neutral Control				1/25/2022 13:32	836240	-14.52286
325	1	ETECS03 IDH2-1	N	13		-		-	Neutral Control				1/25/2022 13:32	862880	-11.79982
326	1	ETECS03 IDH2-1	N	14		-		-	Neutral Control				1/25/2022 13:32	978320	0
327	1	ETECS03 IDH2-1	N	15		-		-	Neutral Control				1/25/2022 13:32	830280	-15.13206
328	1	ETECS03 IDH2-1	N	16		-		-	Neutral Control				1/25/2022 13:32	1088680	11.28056
329	1	ETECS03 IDH2-1	N	17		-		-	Neutral Control				1/25/2022 13:32	954000	-2.485894
330	1	ETECS03 IDH2-1	N	18		-		-	Neutral Control				1/25/2022 13:32	984520	0.6337395
331	1	ETECS03 IDH2-1	N	19		-		-	Neutral Control				1/25/2022 13:32	786680	-19.58868
332	1	ETECS03 IDH2-1	N	20		-		-	Neutral Control				1/25/2022 13:32	913840	-6.59089
333	1	ETECS03 IDH2-1	N	21		-		-	Compound				1/25/2022 13:32	1577960	61.29283
334	1	ETECS03 IDH2-1	N	22		-		-	Compound				1/25/2022 13:32	1566800	60.1521
335	1	ETECS03 IDH2-1	N	23		-		-	Compound				1/25/2022 13:32	1426520	45.81323
336	1	ETECS03 IDH2-1	N	24		-		-	Compound				1/25/2022 13:32	1572720	60.75722
337	1	ETECS03 IDH2-1	O	1		-		-	Compound				1/25/2022 13:32	1411120	44.23911
338	1	ETECS03 IDH2-1	O	2		-		-	Compound				1/25/2022 13:32	2126160	117.3277
339	1	ETECS03 IDH2-1	O	3		-		-	Compound				1/25/2022 13:32	1090480	11.46455
340	1	ETECS03 IDH2-1	O	4		-		-	Compound				1/25/2022 13:32	1083080	10.70815
343	1	ETECS03 IDH2-1	O	7		-		-	Neutral Control				1/25/2022 13:32	916280	-6.341483
344	1	ETECS03 IDH2-1	O	8		-		-	Neutral Control				1/25/2022 13:32	1114640	13.93409
345	1	ETECS03 IDH2-1	O	9		-		-	Neutral Control				1/25/2022 13:32	1173160	19.91577
347	1	ETECS03 IDH2-1	O	11		-		-	Neutral Control				1/25/2022 13:32	1409360	44.0592
348	1	ETECS03 IDH2-1	O	12		-		-	Neutral Control				1/25/2022 13:32	1365280	39.55352
349	1	ETECS03 IDH2-1	O	13		-		-	Neutral Control				1/25/2022 13:32	1064560	8.815111
350	1	ETECS03 IDH2-1	O	14		-		-	Neutral Control				1/25/2022 13:32	1210560	23.73865
351	1	ETECS03 IDH2-1	O	15		-		-	Neutral Control				1/25/2022 13:32	1145040	17.04146
352	1	ETECS03 IDH2-1	O	16		-		-	Neutral Control				1/25/2022 13:32	985280	0.7114236
353	1	ETECS03 IDH2-1	O	17		-		-	Neutral Control				1/25/2022 13:32	788240	-19.42923
354	1	ETECS03 IDH2-1	O	18		-		-	Neutral Control				1/25/2022 13:32	1096520	12.08194
355	1	ETECS03 IDH2-1	O	19		-		-	Neutral Control				1/25/2022 13:32	872440	-10.82263
356	1	ETECS03 IDH2-1	O	20		-		-	Neutral Control				1/25/2022 13:32	985160	0.6991577
357	1	ETECS03 IDH2-1	O	21		-		-	Compound				1/25/2022 13:32	1486560	51.95028
358	1	ETECS03 IDH2-1	O	22		-		-	Compound				1/25/2022 13:32	1614520	65.02985
359	1	ETECS03 IDH2-1	O	23		-		-	Compound				1/25/2022 13:32	1536440	57.04882
360	1	ETECS03 IDH2-1	O	24		-		-	Compound				1/25/2022 13:32	1441040	47.29741
361	1	ETECS03 IDH2-1	P	1		-		-	Compound				1/25/2022 13:32	1312800	34.18922
362	1	ETECS03 IDH2-1	P	2		-		-	Compound				1/25/2022 13:32	1438160	47.00303
363	1	ETECS03 IDH2-1	P	3		-		-	Compound				1/25/2022 13:32	1439240	47.11342
364	1	ETECS03 IDH2-1	P	4		-		-	Compound				1/25/2022 13:32	1304920	33.38376
365	1	ETECS03 IDH2-1	P	5		-		-	Compound				1/25/2022 13:32	1423240	45.47796
366	1	ETECS03 IDH2-1	P	6		-		-	Compound				1/25/2022 13:32	1613320	64.90719
367	1	ETECS03 IDH2-1	P	7		-		-	Compound				1/25/2022 13:32	1384280	41.49562
368	1	ETECS03 IDH2-1	P	8		-		-	Compound				1/25/2022 13:32	1549280	58.36127
369	1	ETECS03 IDH2-1	P	9		-		-	Compound				1/25/2022 13:32	1507040	54.04367
370	1	ETECS03 IDH2-1	P	10		-		-	Compound				1/25/2022 13:32	1641440	67.7815
371	1	ETECS03 IDH2-1	P	11		-		-	Compound				1/25/2022 13:32	1513680	54.72238
372	1	ETECS03 IDH2-1	P	12		-		-	Compound				1/25/2022 13:32	1437240	46.90899
373	1	ETECS03 IDH2-1	P	13		-		-	Compound				1/25/2022 13:32	1555440	58.99092
374	1	ETECS03 IDH2-1	P	14		-		-	Compound				1/25/2022 13:32	1684760	72.2095
375	1	ETECS03 IDH2-1	P	15		-		-	Compound				1/25/2022 13:32	1466320	49.88143
376	1	ETECS03 IDH2-1	P	16		-		-	Compound				1/25/2022 13:32	1522160	55.58917
377	1	ETECS03 IDH2-1	P	17		-		-	Compound				1/25/2022 13:32	1662800	69.96484
378	1	ETECS03 IDH2-1	P	18		-		-	Compound				1/25/2022 13:32	1462880	49.5298
379	1	ETECS03 IDH2-1	P	19		-		-	Compound				1/25/2022 13:32	1512960	54.64878
380	1	ETECS03 IDH2-1	P	20		-		-	Compound				1/25/2022 13:32	1607280	64.2898
381	1	ETECS03 IDH2-1	P	21		-		-	Compound				1/25/2022 13:32	1542040	57.62123
382	1	ETECS03 IDH2-1	P	22		-		-	Compound				1/25/2022 13:32	1434240	46.60234
383	1	ETECS03 IDH2-1	P	23		-		-	Compound				1/25/2022 13:32	1561760	59.63693
384	1	ETECS03 IDH2-1	P	24		-		-	Compound				1/25/2022 13:32	1348000	37.78723
385	2	ETECS03 IDH2-2	A	1		-		-	Compound				1/25/2022 13:34	1341000	31.49637
386	2	ETECS03 IDH2-2	A	2		-		-	Compound				1/25/2022 13:34	471160	-53.79879
387	2	ETECS03 IDH2-2	A	3		-		-	Compound				1/25/2022 13:34	1017240	-0.2510296
388	2	ETECS03 IDH2-2	A	4		-		-	Compound				1/25/2022 13:34	1356920	33.05746
389	2	ETECS03 IDH2-2	A	5		-		-	Compound				1/25/2022 13:34	1548120	51.80624
390	2	ETECS03 IDH2-2	A	6		-		-	Compound				1/25/2022 13:34	1007720	-1.184546
391	2	ETECS03 IDH2-2	A	7		-		-	Compound				1/25/2022 13:34	960040	-5.859972
392	2	ETECS03 IDH2-2	A	8		-		-	Compound				1/25/2022 13:34	1025240	0.533438
393	2	ETECS03 IDH2-2	A	9		-		-	Compound				1/25/2022 13:34	1056520	3.600706
394	2	ETECS03 IDH2-2	A	10		-		-	Compound				1/25/2022 13:34	1062840	4.220436
395	2	ETECS03 IDH2-2	A	11		-		-	Compound				1/25/2022 13:34	1436840	40.89429
396	2	ETECS03 IDH2-2	A	12		-		-	Compound				1/25/2022 13:34	1778000	74.34792
397	2	ETECS03 IDH2-2	A	13		-		-	Compound				1/25/2022 13:34	2131440	109.0057
398	2	ETECS03 IDH2-2	A	14		-		-	Compound				1/25/2022 13:34	1625640	59.40773
399	2	ETECS03 IDH2-2	A	15		-		-	Compound				1/25/2022 13:34	1698520	66.55423
400	2	ETECS03 IDH2-2	A	16		-		-	Compound				1/25/2022 13:34	1359560	33.31634
401	2	ETECS03 IDH2-2	A	17		-		-	Compound				1/25/2022 13:34	1396960	36.98372
402	2	ETECS03 IDH2-2	A	18		-		-	Compound				1/25/2022 13:34	1208800	18.53305
403	2	ETECS03 IDH2-2	A	19		-		-	Compound				1/25/2022 13:34	1350920	32.46911
404	2	ETECS03 IDH2-2	A	20		-		-	Compound				1/25/2022 13:34	1414760	38.72916
405	2	ETECS03 IDH2-2	A	21		-		-	Compound				1/25/2022 13:34	1354360	32.80643
406	2	ETECS03 IDH2-2	A	22		-		-	Compound				1/25/2022 13:34	1192640	16.94842
407	2	ETECS03 IDH2-2	A	23		-		-	Compound				1/25/2022 13:34	1029560	0.9570504
408	2	ETECS03 IDH2-2	A	24		-		-	Compound				1/25/2022 13:34	1272680	24.79702
409	2	ETECS03 IDH2-2	B	1		-		-	Compound				1/25/2022 13:34	1270120	24.54599
410	2	ETECS03 IDH2-2	B	2	SW197746-5	0.5	SW337296-1	50	Compound				1/25/2022 13:34	61960	-93.9243
411	2	ETECS03 IDH2-2	B	3	SW197746-5	0.2777778	SW337296-1	50	Compound				1/25/2022 13:34	48000	-95.2932
412	2	ETECS03 IDH2-2	B	4	SW197746-5	0.154321	SW337296-1	50	Compound				1/25/2022 13:34	58680	-94.24593
413	2	ETECS03 IDH2-2	B	5	SW197746-5	0.08573388	SW337296-1	50	Compound				1/25/2022 13:34	37160	-96.35615
414	2	ETECS03 IDH2-2	B	6	SW197746-5	0.04762993	SW337296-1	50	Compound				1/25/2022 13:34	57160	-94.39498
415	2	ETECS03 IDH2-2	B	7	SW197746-5	0.02646107	SW337296-1	50	Compound				1/25/2022 13:34	64320	-93.69289
416	2	ETECS03 IDH2-2	B	8	SW197746-5	0.0147006	SW337296-1	50	Compound				1/25/2022 13:34	53400	-94.76368
417	2	ETECS03 IDH2-2	B	9	SW197746-5	0.008166998	SW337296-1	50	Compound				1/25/2022 13:34	51720	-94.92842
418	2	ETECS03 IDH2-2	B	10	SW197746-5	0.004537221	SW337296-1	50	Compound				1/25/2022 13:34	41360	-95.94431
419	2	ETECS03 IDH2-2	B	11	SW197746-5	0.002520679	SW337296-1	50	Compound				1/25/2022 13:34	29280	-97.12885
420	2	ETECS03 IDH2-2	B	12	SW197746-5	0	SW337296-1	50	Compound				1/25/2022 13:34	35680	-96.50127
421	2	ETECS03 IDH2-2	B	13	SW197746-5	0.5	SW219672-2	25	Compound				1/25/2022 13:34	36240	-96.44637
422	2	ETECS03 IDH2-2	B	14	SW197746-5	0.2777778	SW219672-2	25	Compound				1/25/2022 13:34	49520	-95.14415
423	2	ETECS03 IDH2-2	B	15	SW197746-5	0.154321	SW219672-2	25	Compound				1/25/2022 13:34	51520	-94.94803
424	2	ETECS03 IDH2-2	B	16	SW197746-5	0.08573388	SW219672-2	25	Compound				1/25/2022 13:34	53360	-94.7676
425	2	ETECS03 IDH2-2	B	17	SW197746-5	0.04762993	SW219672-2	25	Compound				1/25/2022 13:34	55560	-94.55187
426	2	ETECS03 IDH2-2	B	18	SW197746-5	0.02646107	SW219672-2	25	Compound				1/25/2022 13:34	49480	-95.14807
427	2	ETECS03 IDH2-2	B	19	SW197746-5	0.0147006	SW219672-2	25	Compound				1/25/2022 13:34	45920	-95.49715
428	2	ETECS03 IDH2-2	B	20	SW197746-5	0.008166998	SW219672-2	25	Compound				1/25/2022 13:34	46240	-95.46578
429	2	ETECS03 IDH2-2	B	21	SW197746-5	0.004537221	SW219672-2	25	Compound				1/25/2022 13:34	52360	-94.86566
430	2	ETECS03 IDH2-2	B	22	SW197746-5	0.002520679	SW219672-2	25	Compound				1/25/2022 13:34	55040	-94.60287
431	2	ETECS03 IDH2-2	B	23	SW197746-5	0	SW219672-2	25	Compound				1/25/2022 13:34	53320	-94.77152
432	2	ETECS03 IDH2-2	B	24		-		-	Compound				1/25/2022 13:34	1139960	11.7827
433	2	ETECS03 IDH2-2	C	1		-		-	Compound				1/25/2022 13:34	1203920	18.05452
434	2	ETECS03 IDH2-2	C	2	SW197746-5	0.5	SW337296-1	33.33333	Compound				1/25/2022 13:34	16680	-98.36439
435	2	ETECS03 IDH2-2	C	3	SW197746-5	0.2777778	SW337296-1	33.33333	Compound				1/25/2022 13:34	17920	-98.2428
436	2	ETECS03 IDH2-2	C	4	SW197746-5	0.154321	SW337296-1	33.33333	Compound				1/25/2022 13:34	52480	-94.8539
437	2	ETECS03 IDH2-2	C	5	SW197746-5	0.08573388	SW337296-1	33.33333	Compound				1/25/2022 13:34	47320	-95.35988
438	2	ETECS03 IDH2-2	C	6	SW197746-5	0.04762993	SW337296-1	33.33333	Compound				1/25/2022 13:34	116520	-88.57423
439	2	ETECS03 IDH2-2	C	7	SW197746-5	0.02646107	SW337296-1	33.33333	Compound				1/25/2022 13:34	180720	-82.27888
440	2	ETECS03 IDH2-2	C	8	SW197746-5	0.0147006	SW337296-1	33.33333	Compound				1/25/2022 13:34	190280	-81.34144
441	2	ETECS03 IDH2-2	C	9	SW197746-5	0.008166998	SW337296-1	33.33333	Compound				1/25/2022 13:34	211400	-79.27045
442	2	ETECS03 IDH2-2	C	10	SW197746-5	0.004537221	SW337296-1	33.33333	Compound				1/25/2022 13:34	265200	-73.9949
443	2	ETECS03 IDH2-2	C	11	SW197746-5	0.002520679	SW337296-1	33.33333	Compound				1/25/2022 13:34	276200	-72.91626
444	2	ETECS03 IDH2-2	C	12	SW197746-5	0	SW337296-1	33.33333	Compound				1/25/2022 13:34	533240	-47.71132
445	2	ETECS03 IDH2-2	C	13	SW197746-5	0.5	SW219672-2	17.85714	Compound				1/25/2022 13:34	90920	-91.08453
446	2	ETECS03 IDH2-2	C	14	SW197746-5	0.2777778	SW219672-2	17.85714	Compound				1/25/2022 13:34	95680	-90.61777
447	2	ETECS03 IDH2-2	C	15	SW197746-5	0.154321	SW219672-2	17.85714	Compound				1/25/2022 13:34	89400	-91.23357
448	2	ETECS03 IDH2-2	C	16	SW197746-5	0.08573388	SW219672-2	17.85714	Compound				1/25/2022 13:34	89920	-91.18259
449	2	ETECS03 IDH2-2	C	17	SW197746-5	0.04762993	SW219672-2	17.85714	Compound				1/25/2022 13:34	105680	-89.63718
450	2	ETECS03 IDH2-2	C	18	SW197746-5	0.02646107	SW219672-2	17.85714	Compound				1/25/2022 13:34	84400	-91.72387
451	2	ETECS03 IDH2-2	C	19	SW197746-5	0.0147006	SW219672-2	17.85714	Compound				1/25/2022 13:34	88040	-91.36694
452	2	ETECS03 IDH2-2	C	20	SW197746-5	0.008166998	SW219672-2	17.85714	Compound				1/25/2022 13:34	75760	-92.57109
